Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Family_Size,Is_Parent,generation
Graduate,31880.0,1,0,13,4.0,1.0,5.0,2.0,0.0,3.0,1,1,0,2,8,False,False,0,False,False,False,False,66182400000000000,52,15.0,Alone,1,2,True,Gen-X
Graduate,53790.0,0,2,86,335.0,42.0,127.0,28.0,5.0,5.0,3,7,2,8,6,False,False,0,False,False,False,False,16070400000000000,71,542.0,Partner,2,4,True,Boomers1
Postgraduate,49269.0,1,0,92,639.0,8.0,166.0,11.0,8.0,58.0,3,7,3,12,7,False,False,0,False,False,False,False,72835200000000000,51,890.0,Partner,1,3,True,Gen-X
Graduate,61456.0,0,1,47,563.0,76.0,384.0,84.0,192.0,89.0,4,6,10,13,4,False,False,0,False,False,False,False,53481600000000000,47,1388.0,Partner,1,3,True,Gen-X
Graduate,37406.0,1,0,18,2.0,0.0,8.0,2.0,2.0,3.0,1,1,0,2,8,False,False,0,False,False,False,True,36460800000000000,42,17.0,Partner,1,3,True,Gen-X
Postgraduate,56937.0,1,0,81,746.0,8.0,125.0,11.0,8.0,8.0,7,8,6,9,6,False,True,0,False,False,False,True,83980800000000000,41,906.0,Partner,1,3,True,Millenials
Graduate,38415.0,1,1,91,22.0,1.0,13.0,4.0,0.0,4.0,2,1,0,3,7,False,False,0,False,False,False,False,58147200000000000,44,44.0,Partner,2,4,True,Gen-X
Graduate,20518.0,1,0,58,4.0,1.0,6.0,4.0,1.0,9.0,1,1,1,2,5,False,False,0,False,False,False,False,17452800000000000,34,25.0,Alone,1,2,True,Millenials
Graduate,62503.0,0,1,40,478.0,0.0,193.0,110.0,75.0,117.0,4,8,3,11,5,False,False,0,False,False,False,False,56678400000000000,66,973.0,Partner,1,3,True,Boomers2
Postgraduate,41644.0,1,1,67,20.0,3.0,4.0,2.0,0.0,2.0,2,1,0,3,3,False,False,0,False,False,False,False,7948800000000000,50,31.0,Alone,2,3,True,Gen-X
Postgraduate,55842.0,0,1,19,451.0,0.0,39.0,0.0,4.0,24.0,1,7,1,8,5,False,False,0,False,False,False,False,17020800000000000,45,518.0,Partner,1,3,True,Gen-X
Postgraduate,62010.0,0,1,93,371.0,22.0,39.0,6.0,0.0,92.0,4,6,2,7,5,False,False,0,False,False,False,False,66873600000000000,50,530.0,Partner,1,3,True,Gen-X
Graduate,41124.0,1,0,41,281.0,7.0,84.0,15.0,0.0,119.0,7,7,3,4,8,False,False,0,False,False,False,False,66182400000000000,45,506.0,Partner,1,3,True,Gen-X
Postgraduate,38961.0,1,0,60,19.0,7.0,19.0,0.0,1.0,24.0,1,2,1,2,7,False,False,0,False,False,False,False,29462400000000000,49,70.0,Partner,1,3,True,Gen-X
Postgraduate,37760.0,1,0,54,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,False,False,0,False,False,False,False,33955200000000000,50,54.0,Alone,1,2,True,Gen-X
Graduate,32233.0,1,0,26,138.0,15.0,35.0,25.0,11.0,72.0,2,6,2,2,9,True,False,0,False,False,False,True,72489600000000000,48,296.0,Alone,1,2,True,Gen-X
Graduate,43057.0,0,1,30,213.0,2.0,44.0,0.0,2.0,5.0,4,4,2,5,5,False,False,0,False,False,False,False,34732800000000000,47,266.0,Partner,1,3,True,Gen-X
Postgraduate,83151.0,0,0,93,407.0,28.0,100.0,120.0,74.0,18.0,1,5,9,4,3,False,False,0,False,False,False,False,67996800000000000,62,747.0,Partner,0,2,False,Boomers2
Postgraduate,78825.0,0,0,35,483.0,74.0,114.0,169.0,37.0,18.0,1,5,10,13,3,False,False,0,False,False,False,True,70243200000000000,58,895.0,Alone,0,1,False,Boomers2
Postgraduate,65104.0,0,1,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,False,False,0,False,False,False,False,33436800000000000,46,1053.0,Partner,1,3,True,Gen-X
Graduate,60093.0,0,1,92,502.0,12.0,109.0,16.0,6.0,90.0,2,7,2,10,6,False,False,0,False,False,False,False,45619200000000000,48,735.0,Partner,1,3,True,Gen-X
Graduate,14045.0,1,0,24,11.0,0.0,5.0,2.0,1.0,1.0,1,1,0,3,7,False,False,0,False,False,False,False,27129600000000000,53,20.0,Partner,1,3,True,Gen-X
Undergraduate,28457.0,0,0,96,24.0,1.0,108.0,29.0,29.0,14.0,1,4,1,4,8,False,False,0,False,False,False,False,66441600000000000,70,205.0,Alone,0,1,False,Boomers1
Postgraduate,78952.0,0,1,11,1170.0,19.0,594.0,99.0,76.0,134.0,2,2,5,12,6,False,False,0,False,False,False,False,69379200000000000,64,2092.0,Partner,1,3,True,Boomers2
Graduate,46310.0,1,0,99,185.0,2.0,88.0,15.0,5.0,14.0,2,6,1,5,8,False,False,0,False,False,False,False,86313600000000000,46,309.0,Alone,1,2,True,Gen-X
Graduate,76005.0,0,0,72,983.0,20.0,389.0,240.0,50.0,40.0,1,3,5,13,6,False,False,0,True,False,False,False,56332800000000000,67,1722.0,Partner,0,2,False,Boomers2
Postgraduate,58308.0,0,1,77,691.0,0.0,69.0,10.0,0.0,130.0,4,2,6,3,8,False,False,0,False,False,False,False,31968000000000000,58,900.0,Alone,1,2,True,Boomers2
Postgraduate,55614.0,0,0,85,504.0,13.0,131.0,8.0,0.0,26.0,1,9,4,6,7,False,True,0,False,False,False,False,32313600000000000,78,682.0,Alone,0,1,False,Post-War
Postgraduate,59432.0,0,1,88,317.0,25.0,265.0,25.0,19.0,12.0,3,5,3,11,5,False,False,0,False,False,False,False,52012800000000000,60,663.0,Alone,1,2,True,Boomers2
Graduate,55563.0,0,1,22,29.0,1.0,9.0,2.0,0.0,2.0,1,2,0,3,3,False,False,0,False,False,False,False,18662400000000000,44,43.0,Alone,1,2,True,Gen-X
Postgraduate,78642.0,0,1,83,1396.0,0.0,322.0,46.0,35.0,17.0,1,4,9,4,6,False,False,0,False,False,False,False,51321600000000000,51,1816.0,Partner,1,3,True,Gen-X
Postgraduate,67911.0,0,1,63,529.0,0.0,356.0,63.0,28.0,0.0,3,6,7,11,3,False,False,0,False,False,False,False,17107200000000000,73,976.0,Partner,1,3,True,Boomers1
Graduate,65275.0,0,0,9,388.0,14.0,218.0,91.0,14.0,21.0,1,4,3,13,2,False,False,0,False,False,False,False,55468800000000000,78,746.0,Partner,0,2,False,Post-War
Graduate,27203.0,1,1,92,13.0,2.0,21.0,4.0,0.0,24.0,2,1,1,2,8,False,False,0,False,False,False,False,78710400000000000,72,64.0,Partner,2,4,True,Boomers1
Postgraduate,48330.0,0,1,2,28.0,0.0,4.0,0.0,0.0,0.0,1,1,0,3,5,False,False,0,False,False,False,False,33350400000000000,61,32.0,Partner,1,3,True,Boomers2
Undergraduate,24279.0,0,0,6,16.0,36.0,21.0,20.0,62.0,108.0,1,4,1,3,8,False,False,0,False,False,False,False,61084800000000000,32,263.0,Partner,0,2,False,Millenials
Postgraduate,64355.0,1,0,66,1047.0,0.0,140.0,67.0,38.0,153.0,2,4,3,12,8,False,False,0,False,False,False,False,72057600000000000,37,1445.0,Partner,1,3,True,Millenials
Postgraduate,50943.0,0,1,49,31.0,0.0,7.0,2.0,0.0,6.0,1,1,0,3,5,False,False,0,False,False,False,False,46051200000000000,66,46.0,Partner,1,3,True,Boomers2
Graduate,53653.0,0,0,29,815.0,10.0,239.0,28.0,10.0,108.0,2,10,4,12,6,False,False,0,False,False,False,False,75859200000000000,69,1210.0,Alone,0,1,False,Boomers1
Graduate,65665.0,0,1,77,225.0,162.0,387.0,106.0,36.0,29.0,1,5,10,8,3,False,False,0,False,False,False,False,57196800000000000,46,945.0,Partner,1,3,True,Gen-X
Graduate,81217.0,0,0,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,False,False,0,False,False,False,False,43632000000000000,33,1157.0,Alone,0,1,False,Millenials
Graduate,34935.0,0,0,71,34.0,4.0,66.0,3.0,10.0,20.0,1,2,1,4,7,False,False,0,False,False,False,False,46051200000000000,30,137.0,Partner,0,2,False,Millenials
Graduate,61250.0,0,1,49,382.0,138.0,65.0,60.0,26.0,59.0,6,5,2,12,5,False,False,0,False,False,False,False,62208000000000000,63,730.0,Alone,1,2,True,Boomers2
Postgraduate,39665.0,1,0,97,127.0,1.0,56.0,0.0,1.0,31.0,3,4,2,3,7,True,False,0,False,False,False,False,48384000000000000,41,216.0,Partner,1,3,True,Millenials
Graduate,60152.0,0,1,6,325.0,83.0,300.0,86.0,58.0,91.0,1,6,4,12,3,False,False,0,False,False,False,False,53395200000000000,43,943.0,Alone,1,2,True,Gen-X
Graduate,48920.0,0,2,93,238.0,17.0,68.0,8.0,10.0,6.0,3,6,2,5,7,False,True,0,False,False,False,False,35596800000000000,58,347.0,Partner,2,4,True,Boomers2
Postgraduate,89120.0,0,0,78,1168.0,92.0,408.0,72.0,129.0,55.0,1,5,6,7,1,False,False,1,False,False,False,False,22809600000000000,63,1924.0,Partner,0,2,False,Boomers2
Postgraduate,44124.0,0,1,62,284.0,0.0,55.0,0.0,6.0,52.0,4,6,2,5,8,False,False,0,False,False,False,False,34214400000000000,76,397.0,Partner,1,3,True,Boomers1
Postgraduate,81169.0,0,0,47,1288.0,20.0,613.0,80.0,61.0,27.0,1,5,7,9,2,False,False,0,False,False,False,False,51926400000000000,47,2089.0,Alone,0,1,False,Gen-X
Graduate,36443.0,1,1,9,65.0,0.0,46.0,4.0,3.0,20.0,4,3,1,3,8,False,False,0,False,False,False,False,55641600000000000,61,138.0,Partner,2,4,True,Boomers2
Graduate,26095.0,1,0,77,11.0,7.0,9.0,3.0,1.0,11.0,1,1,0,3,7,False,False,0,False,False,False,False,45273600000000000,32,42.0,Alone,1,2,True,Millenials
Graduate,71367.0,0,0,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,False,False,0,False,False,False,False,40608000000000000,63,777.0,Partner,0,2,False,Boomers2
Postgraduate,80184.0,0,0,19,1035.0,134.0,670.0,25.0,38.0,0.0,1,6,3,10,3,False,False,1,True,False,False,False,29116800000000000,78,1902.0,Partner,0,2,False,Post-War
Graduate,30630.0,1,1,67,27.0,1.0,12.0,2.0,0.0,10.0,2,2,0,3,7,False,False,0,False,False,False,False,27043200000000000,57,52.0,Alone,2,3,True,Gen-X
Postgraduate,73454.0,0,0,95,982.0,73.0,351.0,56.0,14.0,175.0,1,2,4,6,5,True,False,0,False,False,False,False,29116800000000000,35,1651.0,Alone,0,1,False,Millenials
Graduate,42691.0,0,0,48,179.0,2.0,64.0,38.0,17.0,58.0,1,5,1,6,5,False,False,0,False,False,False,False,41212800000000000,31,358.0,Partner,0,2,False,Millenials
Graduate,70503.0,0,0,73,1379.0,33.0,216.0,0.0,33.0,66.0,1,2,4,9,6,False,True,1,False,False,False,False,68860800000000000,69,1727.0,Partner,0,2,False,Boomers1
Graduate,25545.0,1,0,35,32.0,1.0,64.0,16.0,12.0,85.0,3,2,2,3,6,False,False,0,False,False,False,True,73353600000000000,35,210.0,Partner,1,3,True,Millenials
Graduate,32880.0,1,0,76,8.0,4.0,15.0,7.0,6.0,2.0,1,1,0,3,8,False,False,0,False,False,False,False,83635200000000000,36,42.0,Partner,1,3,True,Millenials
Postgraduate,77863.0,0,0,20,881.0,38.0,319.0,16.0,25.0,12.0,1,4,5,10,2,False,False,0,False,False,False,False,32313600000000000,64,1291.0,Partner,0,2,False,Boomers2
Postgraduate,50353.0,0,0,72,141.0,15.0,153.0,67.0,31.0,35.0,1,4,4,6,3,False,False,0,False,False,False,False,10540800000000000,45,442.0,Partner,0,2,False,Gen-X
Graduate,61839.0,0,0,20,1000.0,155.0,379.0,224.0,17.0,120.0,1,4,8,4,8,False,False,0,False,False,False,False,62899200000000000,58,1895.0,Alone,0,1,False,Boomers2
Postgraduate,49154.0,1,1,69,206.0,10.0,67.0,30.0,27.0,71.0,6,4,1,8,6,False,False,0,False,False,False,False,54864000000000000,62,411.0,Partner,2,4,True,Boomers2
Undergraduate,47682.0,0,1,80,162.0,61.0,83.0,97.0,57.0,61.0,4,4,3,8,5,False,False,0,False,False,False,False,56937600000000000,47,521.0,Alone,1,2,True,Gen-X
Graduate,72679.0,0,1,65,619.0,54.0,260.0,127.0,54.0,54.0,1,4,7,5,1,False,False,0,False,False,False,False,38361600000000000,53,1168.0,Alone,1,2,True,Gen-X
Postgraduate,57954.0,1,1,52,456.0,4.0,24.0,0.0,0.0,9.0,7,8,2,6,7,False,True,0,False,False,False,False,14774400000000000,45,493.0,Partner,2,4,True,Gen-X
Graduate,65316.0,1,1,65,112.0,6.0,92.0,3.0,9.0,38.0,2,3,2,5,4,False,False,0,False,False,False,False,51062400000000000,60,260.0,Partner,2,4,True,Boomers2
Graduate,28567.0,1,0,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,False,False,0,False,False,False,False,46396800000000000,40,46.0,Alone,1,2,True,Millenials
Postgraduate,47352.0,0,1,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,False,False,0,False,False,False,False,34300800000000000,71,319.0,Partner,1,3,True,Boomers1
Graduate,44931.0,0,1,0,78.0,0.0,11.0,0.0,0.0,7.0,1,2,1,3,5,False,False,0,False,False,False,False,27820800000000000,55,96.0,Partner,1,3,True,Gen-X
Graduate,76982.0,0,0,19,464.0,151.0,292.0,65.0,60.0,30.0,1,8,3,4,4,False,False,1,False,False,False,True,25401600000000000,55,1062.0,Alone,0,1,False,Gen-X
Undergraduate,57247.0,0,1,50,99.0,4.0,32.0,37.0,54.0,6.0,2,2,1,7,2,False,False,0,False,False,False,False,41904000000000000,70,232.0,Partner,1,3,True,Boomers1
Postgraduate,22944.0,1,0,67,19.0,3.0,19.0,4.0,5.0,26.0,3,3,0,3,7,False,False,0,False,False,False,False,30067200000000000,41,76.0,Alone,1,2,True,Millenials
Undergraduate,25315.0,1,0,46,1.0,9.0,8.0,11.0,3.0,22.0,3,3,0,3,8,False,False,0,False,False,False,False,44323200000000000,45,54.0,Partner,1,3,True,Gen-X
Graduate,43638.0,0,1,37,63.0,10.0,83.0,7.0,19.0,19.0,2,4,1,4,7,False,False,0,False,False,False,False,78710400000000000,53,201.0,Alone,1,2,True,Gen-X
Postgraduate,42710.0,1,0,38,252.0,3.0,42.0,4.0,3.0,102.0,2,4,5,3,6,False,False,0,False,False,False,False,63763200000000000,38,406.0,Alone,1,2,True,Millenials
Postgraduate,84169.0,0,0,9,1478.0,19.0,403.0,0.0,19.0,0.0,1,7,6,6,3,False,True,1,False,False,False,True,44582400000000000,40,1919.0,Partner,0,2,False,Millenials
Graduate,54058.0,0,1,56,198.0,18.0,252.0,32.0,108.0,54.0,2,4,6,8,3,False,False,0,False,False,False,False,52617600000000000,46,662.0,Partner,1,3,True,Gen-X
Undergraduate,24683.0,1,0,98,8.0,4.0,10.0,6.0,7.0,6.0,2,2,0,4,5,False,False,0,False,False,False,False,10800000000000000,32,41.0,Partner,1,3,True,Millenials
Graduate,85620.0,0,0,68,416.0,46.0,925.0,60.0,107.0,46.0,1,3,6,4,1,False,False,0,False,False,False,True,13651200000000000,58,1600.0,Alone,0,1,False,Boomers2
Graduate,47850.0,1,0,72,42.0,7.0,43.0,20.0,12.0,10.0,1,3,0,4,6,False,False,0,False,False,False,False,54777600000000000,42,134.0,Partner,1,3,True,Gen-X
Graduate,19514.0,1,1,47,14.0,3.0,21.0,2.0,1.0,28.0,4,3,1,2,8,True,False,0,False,False,False,True,27129600000000000,54,69.0,Partner,2,4,True,Gen-X
Postgraduate,27159.0,1,1,33,17.0,0.0,3.0,0.0,0.0,1.0,2,1,0,3,6,False,False,0,False,False,False,False,21772800000000000,49,21.0,Partner,2,4,True,Gen-X
Undergraduate,39548.0,1,1,87,15.0,4.0,10.0,3.0,4.0,18.0,2,1,1,3,3,False,False,0,False,False,False,False,21600000000000000,59,54.0,Alone,2,3,True,Boomers2
Graduate,21474.0,1,0,0,6.0,16.0,24.0,11.0,0.0,34.0,2,3,1,2,7,True,False,0,False,False,False,True,10713600000000000,33,91.0,Alone,1,2,True,Millenials
Postgraduate,60504.0,0,1,73,458.0,0.0,24.0,6.0,4.0,34.0,2,6,2,8,6,False,False,0,False,False,False,False,13564800000000000,51,526.0,Alone,1,2,True,Gen-X
Graduate,22419.0,0,0,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,False,False,0,False,False,False,False,51580800000000000,59,162.0,Partner,0,2,False,Boomers2
Postgraduate,81698.0,0,0,4,179.0,28.0,520.0,111.0,123.0,47.0,1,3,8,13,1,False,False,0,False,False,False,True,46915200000000000,73,1008.0,Partner,0,2,False,Boomers1
Graduate,43462.0,1,1,50,90.0,17.0,97.0,15.0,6.0,15.0,6,4,1,5,8,False,False,0,False,False,False,False,62812800000000000,70,240.0,Partner,2,4,True,Boomers1
Postgraduate,54880.0,1,0,57,308.0,85.0,137.0,102.0,45.0,118.0,2,6,2,11,5,False,False,0,False,False,False,False,60652800000000000,44,795.0,Alone,1,2,True,Gen-X
Graduate,79908.0,0,0,30,557.0,129.0,761.0,29.0,185.0,111.0,1,5,6,7,2,False,False,1,False,False,False,False,50198400000000000,40,1772.0,Partner,0,2,False,Millenials
Undergraduate,15315.0,0,0,27,7.0,4.0,13.0,15.0,8.0,17.0,2,2,0,4,5,False,False,0,False,False,False,False,55123200000000000,52,64.0,Partner,0,2,False,Gen-X
Graduate,87771.0,0,1,61,1492.0,38.0,287.0,50.0,57.0,33.0,1,5,10,4,6,False,True,1,True,True,False,True,48643200000000000,63,1957.0,Partner,1,3,True,Boomers2
Graduate,33039.0,1,0,4,30.0,8.0,12.0,8.0,8.0,12.0,1,2,0,4,5,False,False,0,False,False,False,False,39139200000000000,44,78.0,Partner,1,3,True,Gen-X
Graduate,81741.0,0,0,75,249.0,153.0,940.0,58.0,134.0,38.0,0,6,6,7,2,False,False,0,False,False,False,False,46483200000000000,42,1572.0,Alone,0,1,False,Gen-X
Postgraduate,71499.0,0,1,12,465.0,25.0,132.0,136.0,0.0,37.0,2,8,3,13,4,False,False,0,False,False,False,False,45705600000000000,51,795.0,Partner,1,3,True,Gen-X
Undergraduate,62466.0,0,1,13,129.0,129.0,259.0,168.0,121.0,83.0,5,6,3,12,4,False,False,0,False,False,False,False,28080000000000000,52,889.0,Partner,1,3,True,Gen-X
Postgraduate,48799.0,0,1,9,174.0,18.0,81.0,28.0,6.0,24.0,3,3,2,7,3,False,False,0,False,False,False,False,49593600000000000,59,331.0,Alone,1,2,True,Boomers2
Postgraduate,52157.0,0,1,48,189.0,2.0,29.0,3.0,2.0,40.0,2,3,2,5,4,False,False,0,False,False,False,False,13219200000000000,72,265.0,Partner,1,3,True,Boomers1
Graduate,66565.0,0,1,80,747.0,10.0,161.0,65.0,40.0,42.0,4,4,2,9,8,False,False,0,False,False,False,False,81043200000000000,60,1065.0,Alone,1,2,True,Boomers2
Postgraduate,29298.0,1,1,60,6.0,0.0,2.0,2.0,0.0,1.0,1,1,0,2,5,False,False,0,False,False,False,False,44496000000000000,71,11.0,Partner,2,4,True,Boomers1
Graduate,47691.0,0,1,43,14.0,0.0,3.0,0.0,0.0,4.0,1,1,0,2,6,False,False,0,False,False,False,False,49939200000000000,43,21.0,Alone,1,2,True,Gen-X
Graduate,38200.0,1,1,19,12.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,7,False,False,0,False,False,False,False,75772800000000000,52,17.0,Partner,2,4,True,Gen-X
Graduate,44989.0,0,1,26,98.0,0.0,106.0,49.0,10.0,106.0,5,5,1,5,6,False,False,0,False,False,False,False,62812800000000000,48,369.0,Partner,1,3,True,Gen-X
Postgraduate,38443.0,1,1,58,32.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,7,False,False,0,False,False,False,False,27043200000000000,54,38.0,Partner,2,4,True,Gen-X
Undergraduate,38593.0,1,0,42,51.0,12.0,49.0,17.0,24.0,24.0,3,4,1,3,8,False,False,0,False,False,False,False,38793600000000000,44,177.0,Alone,1,2,True,Gen-X
Postgraduate,64413.0,0,1,27,200.0,5.0,44.0,0.0,10.0,20.0,1,5,1,5,5,False,False,0,False,False,False,False,60220800000000000,52,279.0,Partner,1,3,True,Gen-X
Postgraduate,36959.0,1,0,56,25.0,6.0,25.0,6.0,0.0,0.0,2,2,0,3,8,False,False,0,False,False,False,False,57369600000000000,41,62.0,Partner,1,3,True,Millenials
Postgraduate,61996.0,0,1,27,1050.0,12.0,144.0,0.0,0.0,24.0,3,6,4,8,5,False,True,0,True,True,False,True,58233600000000000,45,1230.0,Partner,1,3,True,Gen-X
Graduate,51287.0,1,1,10,117.0,0.0,22.0,13.0,0.0,30.0,3,4,1,3,7,False,False,0,False,False,False,False,29030400000000000,54,182.0,Partner,2,4,True,Gen-X
Graduate,13260.0,1,1,48,9.0,4.0,17.0,10.0,2.0,7.0,4,3,0,3,8,False,False,0,False,False,False,False,40608000000000000,52,49.0,Partner,2,4,True,Gen-X
Postgraduate,47472.0,1,1,39,56.0,0.0,11.0,0.0,0.0,8.0,2,2,0,4,5,False,False,0,False,False,False,False,38534400000000000,56,75.0,Partner,2,4,True,Gen-X
Postgraduate,54603.0,1,1,85,145.0,13.0,46.0,17.0,2.0,4.0,6,4,2,4,7,False,False,0,False,False,False,False,39312000000000000,66,227.0,Partner,2,4,True,Boomers2
Postgraduate,45207.0,1,1,64,203.0,0.0,10.0,0.0,0.0,2.0,5,3,1,6,6,False,True,0,False,False,False,False,67910400000000000,48,215.0,Partner,2,4,True,Gen-X
Graduate,40689.0,0,1,69,270.0,3.0,27.0,39.0,6.0,99.0,7,7,1,5,8,False,False,0,False,False,False,False,54259200000000000,71,444.0,Partner,1,3,True,Boomers1
Undergraduate,47821.0,1,1,54,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,False,False,0,False,False,False,False,35596800000000000,55,47.0,Partner,2,4,True,Gen-X
Postgraduate,27450.0,0,0,57,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,False,False,0,False,False,False,False,51840000000000000,71,143.0,Partner,0,2,False,Boomers1
Graduate,39453.0,1,0,64,46.0,0.0,7.0,0.0,0.0,2.0,2,2,0,3,6,False,False,0,False,False,False,False,23932800000000000,39,55.0,Partner,1,3,True,Millenials
Undergraduate,26850.0,1,1,10,31.0,1.0,13.0,7.0,2.0,9.0,4,2,1,4,4,False,False,0,False,False,False,False,20044800000000000,51,63.0,Partner,2,4,True,Gen-X
Postgraduate,61794.0,0,1,74,264.0,47.0,188.0,54.0,47.0,11.0,2,4,4,10,2,False,False,0,False,False,False,False,38707200000000000,61,611.0,Partner,1,3,True,Boomers2
Graduate,53863.0,0,1,4,399.0,4.0,30.0,6.0,4.0,30.0,3,7,1,7,7,False,True,0,False,False,False,False,17539200000000000,67,473.0,Partner,1,3,True,Boomers2
Graduate,24221.0,0,0,94,8.0,9.0,9.0,2.0,5.0,22.0,1,1,1,3,4,False,False,0,False,False,False,False,40867200000000000,63,55.0,Partner,0,2,False,Boomers2
Postgraduate,39684.0,1,0,41,19.0,0.0,35.0,6.0,4.0,17.0,2,2,1,2,7,False,False,0,False,False,True,True,62726400000000000,38,81.0,Alone,1,2,True,Millenials
Postgraduate,69882.0,0,0,94,292.0,127.0,635.0,132.0,127.0,165.0,1,3,7,9,1,False,False,0,False,False,False,False,36374400000000000,57,1478.0,Alone,0,1,False,Gen-X
Graduate,33178.0,1,0,9,12.0,6.0,2.0,11.0,2.0,16.0,1,1,0,3,4,False,False,0,False,False,False,False,26784000000000000,45,49.0,Partner,1,3,True,Gen-X
Postgraduate,59973.0,0,0,47,130.0,30.0,168.0,20.0,34.0,0.0,1,3,4,7,1,False,False,0,False,False,False,False,33868800000000000,50,382.0,Partner,0,2,False,Gen-X
Postgraduate,17459.0,1,0,12,6.0,4.0,16.0,3.0,10.0,30.0,3,3,1,2,7,False,False,0,False,False,False,True,38275200000000000,47,69.0,Partner,1,3,True,Gen-X
Graduate,23910.0,1,0,80,16.0,12.0,18.0,7.0,1.0,13.0,1,2,0,3,7,False,False,0,False,False,False,False,66614400000000000,53,67.0,Alone,1,2,True,Gen-X
Postgraduate,42169.0,1,1,20,19.0,0.0,9.0,0.0,0.0,2.0,2,1,0,3,8,False,False,0,False,False,False,False,35683200000000000,53,30.0,Partner,2,4,True,Gen-X
Undergraduate,26224.0,1,0,39,4.0,7.0,15.0,13.0,9.0,15.0,3,2,1,3,6,False,False,0,False,False,False,False,52617600000000000,44,63.0,Partner,1,3,True,Gen-X
Graduate,31089.0,1,0,57,31.0,3.0,31.0,2.0,8.0,4.0,3,3,0,4,8,False,False,0,False,False,False,False,72662400000000000,41,79.0,Partner,1,3,True,Millenials
Graduate,30081.0,0,1,27,36.0,0.0,2.0,0.0,0.0,4.0,1,1,0,3,7,False,False,0,False,False,False,False,56419200000000000,61,42.0,Alone,1,2,True,Boomers2
Graduate,62807.0,0,1,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,False,False,0,False,False,False,False,71452800000000000,62,819.0,Partner,1,3,True,Boomers2
Graduate,72906.0,0,0,79,400.0,32.0,519.0,71.0,75.0,54.0,1,3,4,9,1,False,False,0,False,False,False,False,38448000000000000,67,1151.0,Alone,0,1,False,Boomers2
Postgraduate,61467.0,0,2,69,410.0,16.0,114.0,0.0,5.0,49.0,3,5,2,10,5,False,False,0,False,False,False,False,70416000000000000,74,594.0,Partner,2,4,True,Boomers1
Postgraduate,49618.0,1,1,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,False,False,0,False,False,False,False,58665600000000000,56,129.0,Partner,2,4,True,Gen-X
Postgraduate,21888.0,1,0,15,88.0,10.0,46.0,2.0,3.0,64.0,4,5,1,2,10,False,False,0,False,False,False,True,61084800000000000,36,213.0,Alone,1,2,True,Millenials
Graduate,42429.0,0,1,99,55.0,0.0,6.0,2.0,0.0,4.0,2,1,1,3,5,False,False,0,False,False,False,False,2937600000000000,49,67.0,Alone,1,2,True,Gen-X
Graduate,26150.0,2,1,61,5.0,1.0,13.0,3.0,5.0,1.0,1,1,0,3,7,False,False,0,False,False,False,False,34387200000000000,66,28.0,Alone,3,4,True,Boomers2
Undergraduate,30801.0,0,1,23,8.0,4.0,5.0,15.0,2.0,11.0,2,1,0,3,7,False,False,0,False,False,False,False,66614400000000000,47,45.0,Partner,1,3,True,Gen-X
Graduate,81168.0,0,0,84,410.0,0.0,592.0,147.0,22.0,22.0,1,6,4,7,3,False,False,0,True,False,False,False,13305600000000000,57,1193.0,Partner,0,2,False,Gen-X
Postgraduate,26877.0,0,0,74,101.0,13.0,76.0,20.0,18.0,40.0,2,3,1,6,6,False,False,0,False,False,False,False,40953600000000000,53,268.0,Alone,0,1,False,Gen-X
Postgraduate,45006.0,0,0,90,162.0,25.0,53.0,16.0,0.0,10.0,1,3,1,7,3,False,False,0,False,False,False,False,43718400000000000,78,266.0,Alone,0,1,False,Post-War
Undergraduate,18978.0,1,0,41,2.0,8.0,1.0,4.0,7.0,15.0,1,1,0,3,8,False,False,0,False,False,False,False,65145600000000000,49,37.0,Partner,1,3,True,Gen-X
Graduate,22574.0,2,1,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,False,False,0,False,False,False,False,34905600000000000,55,37.0,Partner,3,5,True,Gen-X
Postgraduate,48240.0,0,0,73,389.0,91.0,248.0,64.0,49.0,41.0,3,6,3,13,5,False,False,0,False,False,False,True,70502400000000000,53,882.0,Alone,0,1,False,Gen-X
